-5.507298	-9.010795	-1.573619
7.99493	-4.899392	-4.291916
-4.973454	-0.566547	7.15962
6.03631	10.8635	9.87972
12.0927	-0.076494	11.5898
1.70232	-3.661147	-5.976323
4.84516	7.36205	5.11906
-0.604675	3.94667	-0.972939
-5.728572	2.52468	-5.590735
9.86326	-3.417847	-3.035527
6.77294	9.65942	-11.481705
2.39199	-6.813721	-2.735828
-12.376926	-11.503255	7.05712
-4.847615	7.83385	2.84383
7.68558	-2.291409	-3.460316
9.33747	5.78276	-10.38888
-4.84748	0.990967	-2.561673
-2.206419	11.2936	1.24164
11.0603	-12.372915	0.0187272
-1.065021	-1.937499	8.76199
3.91304	-11.431951	-10.636953
-10.658804	2.58401	-4.792059
-8.563449	-1.901196	9.59996
-7.760971	-8.4707	3.39856
-7.692102	1.10673	1.04768
-11.442618	-6.527191	-9.145722
-4.833019	-3.148671	-8.508833
-9.850272	-6.98938	3.72574
7.49277	-0.413738	-12.117366
-2.880703	-4.718068	-0.266125
-7.043346	7.03107	-0.587124
-3.058367	5.77438	-7.183529
2.44864	3.30631	7.53223
8.5395	10.4873	-8.819397
10.9252	7.59607	-0.772269
-5.531075	4.38811	8.7353
-12.050084	2.63143	-2.392032
7.49391	-9.900415	-3.155691
-8.661877	-2.410411	5.39161
-1.879732	-10.201414	-4.013502
-2.129346	3.53647	-8.059326
9.56797	-1.93268	11.9383
-5.728789	-1.091154	0.511078
-2.836406	-9.18449	-1.806604
-6.077789	-6.758343	-0.846327
11.8085	-6.990274	-4.252572
8.62688	-12.218872	-3.879282
8.61137	7.86101	-4.582313
-3.328301	-9.056371	9.62932
-9.363465	-9.947814	-8.05124
11.7515	5.16296	-1.69175
-4.570337	-10.136839	-8.622127
-8.738695	-10.190967	0.719921
1.96715	-6.445412	-5.527534
-4.872194	7.17469	0.54323
8.97982	1.88594	8.82785
-2.355055	-8.268205	2.21602
-7.402181	3.30371	-7.570266
-12.272527	1.20493	1.66881
-8.459095	0.664769	-8.478636
-0.635051	10.1002	12.3537
-10.705185	2.01733	3.8344
-5.241796	-1.277503	-6.508518
-0.098419	10.2061	2.1822
11.5526	9.81357	0.315841
2.11442	7.25985	-1.541186
-3.85583	0.796544	9.62709
-8.604644	4.96549	0.297075
3.85913	9.57791	4.26222
5.91167	-10.824819	-12.333002
-8.589784	12.1927	-0.653126
0.192133	10.941	-3.411564
-0.939514	-9.27978	4.238
10.2585	7.85074	1.63215
-3.789119	-7.208242	0.0303723
-6.157789	-7.967065	10.1012
3.99382	-4.953242	-6.386544
-1.7901	3.94076	-10.935003
-7.239327	10.7311	-7.072385
7.05229	4.8209	11.9022
7.05745	-3.475763	-9.140847
7.22873	1.79905	-7.088672
1.69972	1.23702	5.65174
9.87829	9.91083	8.76114
-8.341198	-6.394004	-4.393492
7.2204	11.3207	-6.987687
-10.561795	11.76	8.82274
5.518	-11.829573	0.844311
3.2721	8.58887	-9.172639
-2.341759	-11.104251	2.12016
8.93309	6.21717	5.63823
-5.206167	1.94805	-12.055848
-0.768924	1.57967	-10.472244
6.98241	6.74369	3.86715
-10.69179	-2.824287	-2.914507
-2.306102	-4.300949	8.5807
-9.879643	5.55795	11.1205
-3.249904	-7.03298	7.68607
-12.17191	-4.842987	-2.337162
-0.903952	-7.869334	8.94848
-1.315329	10.7673	-9.651587
9.62681	11.5608	-1.71528
10.6827	8.1441	10.5518
11.1784	-12.282277	9.52901
-3.81655	1.59597	5.55438
-1.382441	2.76027	1.20036
-3.413555	8.05821	9.75929
-7.564791	-5.735718	-6.900792
3.58036	4.63193	-5.850146
-3.148929	5.35921	0.0477516
12.1796	2.33021	-11.585935
-8.549235	-1.463297	0.671714
5.0575	9.5247	6.89212
9.30794	-8.187208	-0.785479
-9.985173	-12.280393	2.10435
10.3831	-1.734275	1.01558
2.84147	5.28382	-3.256262
-2.337728	8.86581	7.50825
-7.001743	-3.974581	9.13939
-3.112872	3.22372	7.92691
-5.324041	-4.07495	-11.810404
11.7141	4.7996	-10.683032
2.2143	0.712518	7.90014
8.258	12.3202	0.413875
2.05953	1.68136	-10.571426
5.91936	-4.84584	0.331781
